130745	103663	1
133862	147682	1
137473	136078	1
100410	102944	1
121650	106068	1
137862	104223	1
152817	130778	1
138250	102454	1
114864	126571	1
144055	115851	1
103026	132989	1
109915	99787	1
101850	146398	1
135479	151703	1
145801	120165	1
102513	104303	1
100196	99757	1
142169	124666	1
149553	122508	1
100742	141683	1
116438	139063	1
114553	140638	1
98002	143041	1
117686	101667	1
153048	114464	1
135257	107827	1
144777	127823	1
127423	142542	1
129498	138919	1
113157	104546	1
132435	134141	1
128552	147811	1
133157	125382	1
113118	120722	1
143218	109908	1
122745	105219	1
128375	107482	1
113254	103022	1
152259	107592	1
112615	152586	1
110854	100052	1
113205	122274	1
105511	119614	1
112034	133820	1
146609	151352	1
137775	126192	1
116960	113116	1
116498	143259	1
108389	98292	1
130809	100567	1
112496	118929	1
108188	152985	1
143913	125165	1
134301	140541	1
98955	124079	1
121393	130012	1
120911	106204	1
141215	109050	1
137700	98615	1
116816	127008	1
137048	118700	1
116196	134645	1
128407	107634	1
116173	125281	1
143501	127845	1
102864	146053	1
100903	145849	1
110698	148930	1
139841	114861	1
142746	132879	1
149124	141318	1
145412	107133	1
102015	105328	1
123233	144450	1
148041	119002	1
128620	109699	1
112463	149228	1
107369	147219	1
144369	97750	1
107098	143400	1
131516	145641	1
111246	135694	1
114337	113538	1
128927	117978	1
138292	145902	1
122198	150512	1
105472	149789	1
110470	97784	1
108298	103774	1
135578	144494	1
132142	136093	1
143860	129783	1
129259	104274	1
147668	144235	1
143744	122818	1
135188	117617	1
107169	103896	1
117111	110566	1
107279	111638	1
148355	112122	1
146578	149575	1
150986	98021	1
98693	151490	1
143193	120238	1
103205	120921	1
135585	114114	1
115316	100689	1
140532	99026	1
141115	123509	1
131598	147663	1
143755	144153	1
129648	111307	1
149366	149599	1
123148	151839	1
114142	99328	1
142543	115666	1
113065	146729	1
127495	144760	1
151519	142526	1
98170	108799	1
129162	120639	1
117551	125839	1
153155	148350	1
99878	129303	1
131779	113184	1
146190	115034	1
105371	123375	1
128367	108513	1
132595	146113	1
111974	99083	1
99344	112169	1
123683	123217	1
119269	128194	1
108189	142406	1
103736	135243	1
104484	134974	1
114260	150889	1
130002	143505	1
119641	150080	1
98733	133499	1
147980	129081	1
144338	136343	1
106419	124278	1
140173	145184	1
115226	104358	1
112145	149971	1
125132	150618	1
126268	101410	1
119633	136752	1
100586	115928	1
137142	102752	1
148118	134658	1
106350	107986	1
113042	114804	1
133397	116178	1
130769	126400	1
140235	140540	1
137749	114979	1
123514	141060	1
129915	107855	1
99931	116848	1
140401	106715	1
118942	150998	1
103144	108184	1
121842	143930	1
117787	123568	1
133445	124519	1
150668	112751	1
117940	98578	1
110083	148219	1
127972	127035	1
102775	149445	1
116637	143704	1
137525	107510	1
113822	136702	1
131857	118260	1
136716	117846	1
111545	109799	1
149134	110793	1
129487	144890	1
136646	99401	1
101408	107530	1
141798	102899	1
98328	101612	1
134623	139266	1
122160	135562	1
124933	145857	1
132423	149417	1
113057	139785	1
137097	98183	1
131581	109298	1
113976	136991	1
119462	114474	1
119122	114843	1
140616	146359	1
113777	139111	1
131341	135703	1
147245	126683	1
114327	131598	1
105246	100241	1
111984	139043	1
127889	101473	1
136714	125258	1
101567	144173	1
126061	139153	1
132888	121205	1
120005	112640	1
105145	113497	1
111133	105329	1
116578	101478	1
128101	142139	1
145528	125324	1
129571	151172	1
147907	112017	1
142087	121060	1
130280	125843	1
125097	104256	1
123334	100612	1
104600	150237	1
151321	104646	1
109876	142298	1
102729	122683	1
148017	140113	1
138949	129981	1
109233	124947	1
138494	114449	1
130613	111480	1
106134	100903	1
144402	141736	1
142226	100938	1
140585	144881	1
123017	98898	1
131916	104428	1
106817	129269	1
144653	111735	1
124480	127080	1
135937	125717	1
119850	151432	1
135227	140585	1
100759	113822	1
128510	144942	1
113724	118859	1
144942	120423	1
123637	145530	1
100166	120062	1
144542	120540	1
144745	152157	1
140502	151281	1
145491	125054	1
124216	151805	1
99586	149809	1
124272	101821	1
135090	112615	1
115173	131747	1
119920	150159	1
100666	112457	1
127857	125392	1
142157	124624	1
110504	139497	1
140684	133934	1
136289	132606	1
113661	100543	1
146823	139902	1
123741	97757	1
119884	126450	1
99638	116661	1
111031	100379	1
141374	147301	1
